age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country,greater_than_50k,greater_than_50k_num
36,Private,less-HS,Never-married,Other-service,White,Male,35,United-States,<=50K,0
39,Private,Some-college,Divorced,Other-service,White,Female,55,United-States,<=50K,0
29,Private,HS-grad,Never-married,Craft-repair,White,Male,50,United-States,<=50K,0
39,Private,HS-grad,Divorced,Adm-clerical,Black,Female,38,United-States,<=50K,0
19,Private,less-HS,Never-married,Other-service,White,Male,30,United-States,<=50K,0
61,self-employ,HS-grad,Widowed,Prof-specialty,White,Female,16,United-States,<=50K,0
19,Private,Some-college,Never-married,Adm-clerical,White,Female,8,United-States,<=50K,0
34,Private,Masters,Divorced,Prof-specialty,White,Female,60,United-States,>50K,1
35,government,HS-grad,Divorced,Machine-op-inspct,White,Male,40,United-States,<=50K,0
48,Private,Prof-school,Divorced,Prof-specialty,White,Female,25,United-States,<=50K,0
36,government,Some-college,Married,Protective-serv,White,Male,48,United-States,<=50K,0
40,Private,HS-grad,Married,Prof-specialty,White,Male,40,United-States,>50K,1
45,Private,Bachelors,Married,Sales,White,Male,52,United-States,>50K,1
58,Private,Bachelors,Divorced,Sales,White,Male,50,United-States,<=50K,0
24,Private,less-HS,Separated,Machine-op-inspct,White,Male,40,United-States,<=50K,0
31,self-employ,HS-grad,Married,Craft-repair,White,Male,50,United-States,<=50K,0
28,Private,Bachelors,Married,Sales,White,Male,45,United-States,>50K,1
31,Private,less-HS,Never-married,Sales,White,Male,43,United-States,>50K,1
40,Private,Assoc,Never-married,Tech-support,Black,Male,40,United-States,<=50K,0
24,Private,HS-grad,Married,Craft-repair,White,Male,50,United-States,<=50K,0
44,Private,Masters,Never-married,Prof-specialty,White,Female,55,United-States,<=50K,0
71,Private,less-HS,Never-married,Other-service,White,Female,40,United-States,<=50K,0
24,Private,Bachelors,Never-married,Sales,White,Male,50,United-States,<=50K,0
51,Private,HS-grad,Divorced,Prof-specialty,White,Female,40,United-States,<=50K,0
28,Private,Bachelors,Never-married,Prof-specialty,White,Female,40,United-States,<=50K,0
41,government,Some-college,Married,Protective-serv,White,Male,45,United-States,>50K,1
24,Private,Assoc,Never-married,Exec-managerial,White,Male,20,United-States,<=50K,0
20,Private,Some-college,Never-married,Adm-clerical,White,Male,26,United-States,<=50K,0
39,self-employ,less-HS,Married,Transport-moving,White,Male,40,United-States,<=50K,0
45,self-employ,Assoc,Married,Prof-specialty,White,Male,20,United-States,<=50K,0
52,Private,Masters,Divorced,Prof-specialty,White,Female,40,United-States,<=50K,0
36,Private,Bachelors,Married,Craft-repair,White,Male,50,United-States,>50K,1
26,Private,HS-grad,Married,Machine-op-inspct,White,Male,60,United-States,<=50K,0
27,Private,HS-grad,Never-married,Other-service,White,Female,52,United-States,<=50K,0
59,Private,Some-college,Married,Exec-managerial,White,Male,50,United-States,>50K,1
56,self-employ,Some-college,Divorced,Sales,White,Female,48,United-States,<=50K,0
28,Private,Bachelors,Married,Exec-managerial,White,Male,55,United-States,<=50K,0
37,self-employ,Bachelors,Married,Sales,White,Female,50,United-States,<=50K,0
21,Private,Some-college,Never-married,Prof-specialty,White,Female,30,United-States,<=50K,0
28,Private,Some-college,Married,Handlers-cleaners,White,Male,40,United-States,<=50K,0
38,Private,HS-grad,Never-married,Sales,White,Female,33,United-States,<=50K,0
21,Private,Some-college,Never-married,Transport-moving,White,Male,50,United-States,<=50K,0
35,Private,less-HS,Never-married,Sales,Black,Female,40,United-States,<=50K,0
36,Private,Bachelors,Married,Prof-specialty,White,Male,55,United-States,<=50K,0
21,Private,HS-grad,Never-married,Farming-fishing,White,Male,50,United-States,<=50K,0
44,Private,Bachelors,Married,Prof-specialty,White,Male,45,United-States,>50K,1
62,Private,less-HS,Divorced,Other-service,White,Female,40,United-States,<=50K,0
60,Private,less-HS,Married,Transport-moving,White,Male,40,United-States,<=50K,0
55,self-employ,Some-college,Married,Sales,White,Female,50,United-States,<=50K,0
39,Private,Masters,Never-married,Prof-specialty,White,Male,60,United-States,>50K,1
18,Private,less-HS,Never-married,Prof-specialty,White,Female,16,United-States,<=50K,0
23,Private,Some-college,Never-married,Sales,White,Female,40,United-States,<=50K,0
70,self-employ,Bachelors,Divorced,Exec-managerial,White,Female,55,United-States,<=50K,0
56,Private,less-HS,Married,Craft-repair,White,Male,40,United-States,<=50K,0
23,government,Some-college,Separated,Exec-managerial,Black,Male,40,United-States,<=50K,0
28,government,Assoc,Married,Adm-clerical,White,Male,60,United-States,<=50K,0
18,Private,Some-college,Never-married,Adm-clerical,White,Female,25,United-States,<=50K,0
26,Private,HS-grad,Married,Handlers-cleaners,White,Male,48,United-States,<=50K,0
71,self-employ,Some-college,Married,Exec-managerial,White,Male,50,United-States,>50K,1
25,Private,Bachelors,Never-married,Prof-specialty,White,Male,40,United-States,<=50K,0
26,Private,Assoc,Never-married,Sales,White,Female,54,United-States,<=50K,0
62,government,Bachelors,Married,Adm-clerical,White,Male,38,United-States,<=50K,0
55,Private,less-HS,Widowed,Transport-moving,Black,Female,35,United-States,<=50K,0
37,Private,HS-grad,Married,Machine-op-inspct,White,Male,60,United-States,>50K,1
41,Private,Bachelors,Married,Exec-managerial,White,Male,60,United-States,>50K,1
32,Private,Some-college,Divorced,Adm-clerical,White,Male,48,United-States,<=50K,0
25,Private,HS-grad,Separated,Other-service,Black,Male,40,United-States,<=50K,0
28,Private,less-HS,Divorced,Other-service,White,Female,40,United-States,<=50K,0
32,Private,Bachelors,Divorced,Exec-managerial,White,Female,48,United-States,>50K,1
35,Private,HS-grad,Divorced,Transport-moving,White,Male,45,United-States,<=50K,0
37,self-employ,Some-college,Married,Sales,White,Male,44,United-States,>50K,1
47,Private,Bachelors,Married,Exec-managerial,White,Male,45,United-States,>50K,1
46,self-employ,Masters,Never-married,Exec-managerial,White,Male,25,United-States,<=50K,0
23,Private,HS-grad,Never-married,Exec-managerial,White,Male,45,United-States,<=50K,0
40,Private,Some-college,Divorced,Prof-specialty,Black,Female,38,United-States,<=50K,0
50,Private,Some-college,Married,Craft-repair,White,Male,35,United-States,>50K,1
29,government,HS-grad,Never-married,Protective-serv,White,Male,45,United-States,<=50K,0
31,government,Some-college,Married,Other-service,White,Male,40,United-States,<=50K,0
40,Private,Some-college,Divorced,Adm-clerical,White,Female,40,United-States,<=50K,0
41,Private,Prof-school,Married,Prof-specialty,White,Female,40,United-States,>50K,1
18,Private,HS-grad,Never-married,Sales,Black,Female,18,United-States,<=50K,0
47,government,Bachelors,Married,Prof-specialty,White,Male,45,United-States,>50K,1
61,Private,HS-grad,Divorced,Adm-clerical,Black,Female,40,United-States,<=50K,0
31,self-employ,HS-grad,Never-married,Craft-repair,White,Male,45,United-States,<=50K,0
37,Private,Some-college,Married,Sales,White,Male,45,United-States,>50K,1
27,self-employ,Bachelors,Married,Exec-managerial,White,Male,50,United-States,<=50K,0
42,Private,Bachelors,Married,Prof-specialty,White,Male,90,United-States,<=50K,0
35,self-employ,HS-grad,Married,Sales,White,Male,62,United-States,<=50K,0
48,Private,HS-grad,Married,Craft-repair,White,Male,40,United-States,<=50K,0
40,self-employ,Prof-school,Married,Prof-specialty,White,Female,40,United-States,>50K,1
45,Private,Assoc,Married,Farming-fishing,White,Male,70,United-States,<=50K,0
28,self-employ,Assoc,Married,Craft-repair,White,Male,45,United-States,<=50K,0
24,Private,Bachelors,Never-married,Adm-clerical,White,Male,40,United-States,<=50K,0
45,Private,Doctorate,Married,Prof-specialty,White,Male,50,United-States,>50K,1
21,Private,less-HS,Never-married,Other-service,White,Female,35,United-States,<=50K,0
33,government,HS-grad,Married,Tech-support,White,Male,40,United-States,<=50K,0
41,Private,Some-college,Married,Sales,White,Male,50,United-States,>50K,1
37,self-employ,Some-college,Married,Craft-repair,White,Male,50,United-States,>50K,1
49,Private,Some-college,Divorced,Other-service,White,Female,40,United-States,<=50K,0
20,self-employ,Some-college,Never-married,Adm-clerical,White,Female,20,United-States,<=50K,0
18,Private,less-HS,Never-married,Sales,White,Female,35,United-States,<=50K,0
25,Private,HS-grad,Never-married,Adm-clerical,White,Female,48,United-States,<=50K,0
25,Private,HS-grad,Divorced,Other-service,White,Male,50,United-States,<=50K,0
50,Private,HS-grad,Married,Machine-op-inspct,White,Male,45,United-States,>50K,1
48,government,Masters,Separated,Prof-specialty,White,Male,60,United-States,<=50K,0
62,Private,Some-college,Married,Exec-managerial,White,Male,40,United-States,<=50K,0
51,Private,HS-grad,Married,Machine-op-inspct,White,Male,40,United-States,>50K,1
18,Private,less-HS,Never-married,Sales,White,Female,20,United-States,<=50K,0
31,Private,Bachelors,Married,Adm-clerical,White,Female,40,United-States,>50K,1
32,Private,Some-college,Married,Transport-moving,White,Male,60,United-States,<=50K,0
32,Private,less-HS,Separated,Craft-repair,White,Female,40,United-States,<=50K,0
32,self-employ,Assoc,Married,Craft-repair,White,Male,40,United-States,<=50K,0
31,Private,Assoc,Never-married,Farming-fishing,White,Male,40,United-States,<=50K,0
39,Private,Some-college,Divorced,Sales,White,Female,35,United-States,<=50K,0
34,self-employ,Prof-school,Separated,Prof-specialty,White,Male,48,United-States,>50K,1
46,government,Masters,Married,Prof-specialty,Black,Male,38,United-States,>50K,1
20,government,Some-college,Never-married,Protective-serv,White,Male,25,United-States,<=50K,0
45,Private,HS-grad,Married,Craft-repair,White,Male,60,United-States,>50K,1
43,Private,Bachelors,Married,Machine-op-inspct,White,Male,40,United-States,>50K,1
40,government,HS-grad,Never-married,Adm-clerical,White,Female,40,United-States,<=50K,0
73,self-employ,HS-grad,Widowed,Craft-repair,White,Male,24,United-States,<=50K,0
59,government,Bachelors,Married,Exec-managerial,White,Male,50,United-States,>50K,1
25,Private,Bachelors,Never-married,Sales,White,Female,40,United-States,<=50K,0
62,Private,Some-college,Married,Sales,White,Male,40,United-States,<=50K,0
50,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,40,United-States,<=50K,0
43,Private,Bachelors,Married,Sales,White,Male,55,United-States,>50K,1
26,Private,HS-grad,Never-married,Protective-serv,Black,Female,32,United-States,<=50K,0
35,Private,less-HS,Divorced,Craft-repair,White,Male,60,United-States,<=50K,0
55,Private,HS-grad,Married,Craft-repair,White,Male,50,United-States,>50K,1
26,Private,HS-grad,Never-married,Adm-clerical,White,Female,50,United-States,<=50K,0
31,Private,HS-grad,Married,Craft-repair,White,Male,40,United-States,<=50K,0
66,government,HS-grad,Widowed,Other-service,White,Female,25,United-States,<=50K,0
32,Private,Some-college,Never-married,Adm-clerical,Black,Female,40,United-States,<=50K,0
59,Private,HS-grad,Divorced,Adm-clerical,White,Female,40,United-States,<=50K,0
24,Private,HS-grad,Never-married,Craft-repair,Black,Male,40,United-States,<=50K,0
31,Private,Bachelors,Never-married,Tech-support,White,Male,60,United-States,<=50K,0
22,Private,HS-grad,Never-married,Sales,White,Male,40,United-States,<=50K,0
17,Private,less-HS,Never-married,Sales,White,Female,15,United-States,<=50K,0
47,Private,Masters,Never-married,Prof-specialty,White,Female,35,United-States,<=50K,0
50,self-employ,Bachelors,Divorced,Prof-specialty,White,Female,60,United-States,<=50K,0
30,Private,Some-college,Married,Exec-managerial,White,Female,45,United-States,<=50K,0
55,Private,less-HS,Never-married,Machine-op-inspct,Black,Female,40,United-States,<=50K,0
45,government,Masters,Divorced,Prof-specialty,White,Female,45,United-States,<=50K,0
33,self-employ,HS-grad,Never-married,Transport-moving,White,Male,60,United-States,<=50K,0
39,Private,HS-grad,Married,Prof-specialty,White,Male,50,United-States,>50K,1
34,Private,HS-grad,Separated,Handlers-cleaners,White,Female,40,United-States,<=50K,0
44,Private,HS-grad,Divorced,Adm-clerical,Black,Female,40,United-States,<=50K,0
43,government,Some-college,Never-married,Other-service,White,Female,40,United-States,<=50K,0
40,government,Assoc,Married,Prof-specialty,White,Male,40,United-States,>50K,1
40,Private,Bachelors,Married,Exec-managerial,White,Male,65,United-States,>50K,1
56,Private,Bachelors,Married,Machine-op-inspct,White,Male,40,United-States,<=50K,0
51,Private,Some-college,Married,Sales,White,Male,50,United-States,>50K,1
38,self-employ,HS-grad,Never-married,Farming-fishing,White,Male,52,United-States,<=50K,0
49,Private,HS-grad,Separated,Adm-clerical,White,Female,40,United-States,<=50K,0
25,government,HS-grad,Never-married,Handlers-cleaners,Black,Male,40,United-States,<=50K,0
37,Private,HS-grad,Married,Handlers-cleaners,White,Male,45,United-States,>50K,1
23,government,Assoc,Never-married,Adm-clerical,White,Female,25,United-States,<=50K,0
47,Private,Assoc,Never-married,Adm-clerical,White,Female,40,United-States,<=50K,0
25,Private,HS-grad,Married,Tech-support,White,Male,84,United-States,<=50K,0
45,self-employ,Bachelors,Married,Machine-op-inspct,White,Male,60,United-States,>50K,1
28,Private,Some-college,Never-married,Craft-repair,White,Male,50,United-States,<=50K,0
51,government,Masters,Married,Prof-specialty,White,Male,80,United-States,>50K,1
48,government,HS-grad,Married,Adm-clerical,White,Female,40,United-States,>50K,1
61,government,Bachelors,Married,Exec-managerial,White,Female,40,United-States,<=50K,0
31,Private,HS-grad,Married,Transport-moving,White,Female,35,United-States,>50K,1
41,government,Some-college,Divorced,Protective-serv,White,Male,20,United-States,<=50K,0
44,government,Assoc,Never-married,Tech-support,White,Male,40,United-States,<=50K,0
25,Private,Bachelors,Never-married,Sales,White,Female,40,United-States,<=50K,0
40,government,HS-grad,Never-married,Adm-clerical,Black,Female,35,United-States,<=50K,0
28,Private,Bachelors,Married,Tech-support,Black,Female,40,United-States,<=50K,0
31,Private,HS-grad,Divorced,Machine-op-inspct,White,Male,40,United-States,<=50K,0
23,Private,Bachelors,Never-married,Sales,White,Female,40,United-States,<=50K,0
35,Private,Bachelors,Married,Transport-moving,White,Male,40,United-States,<=50K,0
33,Private,Some-college,Married,Exec-managerial,White,Male,45,United-States,<=50K,0
20,Private,less-HS,Married,Handlers-cleaners,White,Male,40,United-States,<=50K,0
56,government,Some-college,Widowed,Adm-clerical,White,Female,40,United-States,<=50K,0
41,Private,Assoc,Never-married,Prof-specialty,White,Female,60,United-States,<=50K,0
31,Private,Some-college,Divorced,Craft-repair,White,Female,20,United-States,<=50K,0
32,Private,HS-grad,Never-married,Other-service,White,Female,34,United-States,<=50K,0
24,Private,Some-college,Never-married,Sales,White,Male,49,United-States,<=50K,0
37,Private,Bachelors,Never-married,Prof-specialty,White,Male,40,United-States,>50K,1
60,Private,Assoc,Widowed,Craft-repair,White,Female,30,United-States,<=50K,0
42,Private,HS-grad,Married,Craft-repair,White,Male,40,United-States,<=50K,0
29,Private,Assoc,Never-married,Tech-support,White,Male,40,United-States,<=50K,0
51,Private,less-HS,Married,Craft-repair,White,Male,40,United-States,>50K,1
34,Private,Some-college,Divorced,Other-service,Black,Female,40,United-States,<=50K,0
29,Private,HS-grad,Married,Machine-op-inspct,White,Male,30,United-States,>50K,1
73,Private,HS-grad,Married,Other-service,White,Male,30,United-States,<=50K,0
56,Private,Some-college,Divorced,Other-service,White,Male,30,United-States,<=50K,0
44,government,Masters,Never-married,Prof-specialty,White,Male,42,United-States,<=50K,0
49,government,HS-grad,Married,Craft-repair,White,Male,40,United-States,<=50K,0
41,government,less-HS,Never-married,Other-service,Black,Female,40,United-States,<=50K,0
40,Private,less-HS,Divorced,Other-service,White,Female,40,United-States,<=50K,0
27,Private,Some-college,Never-married,Machine-op-inspct,White,Male,40,United-States,<=50K,0
67,self-employ,Bachelors,Married,Exec-managerial,White,Male,55,United-States,<=50K,0
27,Private,Some-college,Never-married,Sales,Black,Male,40,United-States,<=50K,0
60,Private,less-HS,Divorced,Other-service,White,Female,40,United-States,<=50K,0
47,Private,Assoc,Divorced,Sales,White,Male,50,United-States,<=50K,0
27,self-employ,HS-grad,Never-married,Protective-serv,White,Male,30,United-States,<=50K,0
